date,value,GPD_per_capita,eu_prod_index
3/24/11,864674.7652,54230.3129,100.2
3/25/11,1014280.705,54230.3129,100.2
3/26/11,1068507.967,54230.3129,100.2
3/27/11,1108211.214,54230.3129,100.2
3/28/11,848889.9139,54230.3129,100.2
3/29/11,841977.5392,54230.3129,100.2
3/30/11,811102.9898,54230.3129,100.2
3/31/11,831147.8471,54230.3129,100.2
4/1/11,945215.3058,54230.3129,99.8
4/2/11,1073206.435,54230.3129,99.8
4/3/11,1177930.283,54230.3129,99.8
4/4/11,863143.2078,54230.3129,99.8
4/5/11,845153.8948,54230.3129,99.8
4/6/11,834662.4254,54230.3129,99.8
4/7/11,882907.3003,54230.3129,99.8
4/8/11,940198.1312,54230.3129,99.8
4/9/11,1052775.121,54230.3129,99.8
4/10/11,1106236.887,54230.3129,99.8
4/11/11,855025.3405,54230.3129,99.8
4/12/11,867413.0431,54230.3129,99.8
4/13/11,780029.7122,54230.3129,99.8
4/14/11,846003.8683,54230.3129,99.8
4/15/11,933212.6854,54230.3129,99.8
4/16/11,1030756.919,54230.3129,99.8
4/17/11,1110671.847,54230.3129,99.8
4/18/11,785803.9324,54230.3129,99.8
4/19/11,791685.8539,54230.3129,99.8
4/20/11,853324.6345,54230.3129,99.8
4/21/11,842646.5059,54230.3129,99.8
4/22/11,925374.628,54230.3129,99.8
4/23/11,1143974.081,54230.3129,99.8
4/24/11,1153929.056,54230.3129,99.8
4/25/11,1013714.902,54230.3129,99.8
4/26/11,1144545.018,54230.3129,99.8
4/27/11,1225120.093,54230.3129,99.8
4/28/11,1227079.63,54230.3129,99.8
4/29/11,1396038.202,54230.3129,99.8
4/30/11,1533867.346,54230.3129,99.8
5/1/11,1418156.243,54230.3129,100.4
5/2/11,1002554.457,54230.3129,100.4
5/3/11,964467.3033,54230.3129,100.4
5/4/11,1000373.363,54230.3129,100.4
5/5/11,1016572.091,54230.3129,100.4
5/6/11,1104604.29,54230.3129,100.4
5/7/11,1265703.773,54230.3129,100.4
5/8/11,1306481.464,54230.3129,100.4
5/9/11,950204.7064,54230.3129,100.4
5/10/11,977812.2077,54230.3129,100.4
5/11/11,900135.28,54230.3129,100.4
5/12/11,900697.7862,54230.3129,100.4
5/13/11,949305.144,54230.3129,100.4
5/14/11,1020308.836,54230.3129,100.4
5/15/11,1048697.155,54230.3129,100.4
5/16/11,809031.463,54230.3129,100.4
5/17/11,811835.5533,54230.3129,100.4
5/18/11,798496.5495,54230.3129,100.4
5/19/11,816193.5968,54230.3129,100.4
5/20/11,932403.0123,54230.3129,100.4
5/21/11,1028177.041,54230.3129,100.4
5/22/11,1056036.705,54230.3129,100.4
5/23/11,812929.9359,54230.3129,100.4
5/24/11,805027.5983,54230.3129,100.4
5/25/11,777289.1428,54230.3129,100.4
5/26/11,795754.6977,54230.3129,100.4
5/27/11,890422.2563,54230.3129,100.4
5/28/11,1030901.141,54230.3129,100.4
5/29/11,1031896.569,54230.3129,100.4
5/30/11,782010.277,54230.3129,100.4
5/31/11,746854.7244,54230.3129,100.4
6/1/11,781733.4219,54230.3129,99
6/2/11,849681.4131,54230.3129,99
6/3/11,884216.8695,54230.3129,99
6/4/11,1104225.407,54230.3129,99
6/5/11,1103915.852,54230.3129,99
6/6/11,920736.6042,54230.3129,99
6/7/11,910227.7413,54230.3129,99
6/8/11,858350.9433,54230.3129,99
6/9/11,789280.298,54230.3129,99
6/10/11,914079.714,54230.3129,99
6/11/11,984818.8706,54230.3129,99
6/12/11,933141.18,54230.3129,99
6/13/11,782431.5689,54230.3129,99
6/14/11,846081.5302,54230.3129,99
6/15/11,908108.157,54230.3129,99
6/16/11,971607.9683,54230.3129,99
6/17/11,1145169.97,54230.3129,99
6/18/11,1204265.337,54230.3129,99
6/19/11,1164329.405,54230.3129,99
6/20/11,828191.4392,54230.3129,99
6/21/11,823346.6732,54230.3129,99
6/22/11,756662.9979,54230.3129,99
6/23/11,702194.4194,54230.3129,99
6/24/11,873499.9411,54230.3129,99
6/25/11,986212.5753,54230.3129,99
6/26/11,941302.2051,54230.3129,99
6/27/11,755750.7704,54230.3129,99
6/28/11,680385.2338,54230.3129,99
6/29/11,681461.4403,54230.3129,99
6/30/11,718403.996,54230.3129,99
7/1/11,841816.3472,54230.3129,100
7/2/11,954943.2045,54230.3129,100
7/3/11,936889.1394,54230.3129,100
7/4/11,764625.94,54230.3129,100
7/5/11,767301.6265,54230.3129,100
7/6/11,737782.7652,54230.3129,100
7/7/11,739719.8465,54230.3129,100
7/8/11,861367.2785,54230.3129,100
7/9/11,904713.667,54230.3129,100
7/10/11,990096.8007,54230.3129,100
7/11/11,733745.8599,54230.3129,100
7/12/11,749891.763,54230.3129,100
7/13/11,716058.2276,54230.3129,100
7/14/11,737859.1385,54230.3129,100
7/15/11,842994.4547,54230.3129,100
7/16/11,947306.0886,54230.3129,100
7/17/11,937700.2004,54230.3129,100
7/18/11,695018.2259,54230.3129,100
7/19/11,739147.9787,54230.3129,100
7/20/11,714284.375,54230.3129,100
7/21/11,726215.0931,54230.3129,100
7/22/11,823124.593,54230.3129,100
7/23/11,926442.3196,54230.3129,100
7/24/11,874445.1584,54230.3129,100
7/25/11,708699.7581,54230.3129,100
7/26/11,660989.2964,54230.3129,100
7/27/11,681144.8392,54230.3129,100
7/28/11,708439.9181,54230.3129,100
7/29/11,765656.29,54230.3129,100
7/30/11,956167.1575,54230.3129,100
7/31/11,886092.0311,54230.3129,100
8/1/11,664503.2134,54230.3129,100.1
8/2/11,679770.7044,54230.3129,100.1
8/3/11,690538.8597,54230.3129,100.1
8/4/11,734960.0692,54230.3129,100.1
8/5/11,791250.4155,54230.3129,100.1
8/6/11,901895.9247,54230.3129,100.1
8/7/11,943693.9767,54230.3129,100.1
8/8/11,701152.0718,54230.3129,100.1
8/9/11,687451.3815,54230.3129,100.1
8/10/11,687165.0604,54230.3129,100.1
8/11/11,703475.3964,54230.3129,100.1
8/12/11,808325.8227,54230.3129,100.1
8/13/11,877409.3463,54230.3129,100.1
8/14/11,892235.8016,54230.3129,100.1
8/15/11,661135.2645,54230.3129,100.1
8/16/11,690965.9397,54230.3129,100.1
8/17/11,686403.7327,54230.3129,100.1
8/18/11,691691.9667,54230.3129,100.1
8/19/11,804454.8045,54230.3129,100.1
8/20/11,873508.3174,54230.3129,100.1
8/21/11,806259.2716,54230.3129,100.1
8/22/11,663268.7267,54230.3129,100.1
8/23/11,650710.6139,54230.3129,100.1
8/24/11,674378.1997,54230.3129,100.1
8/25/11,697685.2374,54230.3129,100.1
