y_pred_test,y_true_test,test_mse,test_rmse,test_r2_score,test_explained_variance,test_MAPE,test_sMAPE,base_model_path
712134.8121536681,773947.9577000000,,,,,,,
761400.1184837401,768589.9875000000,,,,,,,
840366.8341237762,777096.1696000000,,,,,,,
867300.0843240690,902208.9325000000,,,,,,,
941575.0043583056,1088788.4660000000,,,,,,,
1045878.6581779767,1091807.6910000001,,,,,,,
1021173.3172748182,937517.0661000001,,,,,,,
838772.7407913913,1038764.4520000000,,,,,,,
996101.0560473650,1052915.9580000001,,,,,,,
1078864.9442781499,1177038.0270000000,,,,,,,
1207088.0045420760,1317555.6790000000,,,,,,,
1286064.1686027683,1380932.5759999999,,,,,,,
1261890.8007052937,1222598.8170000000,,,,,,,
1093112.9226113474,849626.7892999999,,,,,,,
726977.7395702645,815417.4976000000,,,,,,,
788727.2520424625,799315.3930000000,,,,,,,
874288.8342903662,761139.6085000000,,,,,,,
860970.0272760654,923844.1763000001,,,,,,,
977756.5220751495,1112592.3130000001,,,,,,,
1085489.5660638595,1134368.3670000001,,,,,,,
1065394.8726871731,920301.0171000001,,,,,,,
822412.4697100604,919543.0379999999,,,,,,,
883470.0266572444,862446.3656000000,,,,,,,
909808.3269400292,813903.9616000000,,,,,,,
884651.4208555190,885023.1187000000,,,,,,,
915537.8715573449,1067554.5610000000,,,,,,,
1024201.8267349647,1074930.2520000001,,,,,,,
1006773.7434016177,873910.2505000000,,,,,,,
776970.1076950029,914558.2431000000,,,,,,,
877164.7828456640,937027.5405000000,,,,,,,
974777.4956966764,846783.1960000000,,,,,,,
898784.6634943737,914137.8996000000,,,,,,,
923230.9475957800,1007091.3110000000,,,,,,,
950851.7505262017,969644.6217000000,,,,,,,
900106.4332068301,727354.1490000000,,,,,,,
644421.9165159862,701933.8249000000,,,,,,,
690822.7947744052,718812.5466000000,,,,,,,
794884.8610691368,749856.6777999999,,,,,,,
844236.8634599578,860734.1243000000,,,,,,,
902441.8689893512,945551.3876000000,,,,,,,
909647.8492029334,958373.6527000000,,,,,,,
906076.1945935262,730161.2275000000,,,,,,,
661894.1498302707,709960.4599000000,,,,,,,
708949.0959917193,748886.8443999999,,,,,,,
833493.2669406080,704808.8720000000,,,,,,,
808740.5007106112,831947.8609000000,,,,,,,
887460.2431735322,1027687.7110000000,,,,,,,
1006258.2580400028,1103100.6920000000,,,,,,,
1050662.3067611726,844543.2274000000,,,,,,,
760517.4870663347,828347.8156000000,,,,,,,
806945.9031502510,884283.3834000000,,,,,,,
936052.7974611095,758037.1618999999,,,,,,,
828290.2357628674,865860.9136000000,,,,,,,
892029.5248299423,955781.5554000000,,,,,,,
915879.4347730805,938671.4220000000,,,,,,,
880289.4656417952,748610.0925000000,,,,,,,
671688.9574429804,819281.4083000000,,,,,,,
801913.1564490022,931739.9910000000,,,,,,,
982114.9194646573,910526.2332000000,,,,,,,
961266.9393608693,1123849.2309999999,,,,,,,
1111157.7858736599,1277475.4450000001,,,,,,,
1177028.4062993820,1167626.1850000001,,,,,,,
1037199.4737345248,823369.1720000000,,,,,,,
683510.7318594911,762534.8903000000,,,,,,,
710450.6528529550,726029.1884000000,,,,,,,
774453.4359691362,708103.0866000000,,,,,,,
783675.1365321333,838560.6004999999,,,,,,,
868966.2259883595,938774.9979000000,,,,,,,
892812.1874731435,914680.0281000000,,,,,,,
849956.8973635964,702891.3558000000,,,,,,,
623032.5222909041,677874.8186999999,,,,,,,
667030.3915229195,701733.5045000000,,,,,,,
775990.9746178467,679534.2983000000,,,,,,,
774220.1310086100,772971.6787000000,,,,,,,
820289.6179735938,857155.7711000000,,,,,,,
833439.1313868846,831939.1966000000,,,,,,,
794841.4460149907,693434.2770000000,,,,,,,
640039.7044122866,701298.6668000000,,,,,,,
708832.2898624446,718674.8011000000,,,,,,,
801235.7091787562,672708.7851000000,,,,,,,
773026.1818669406,779515.0289000000,,,,,,,
826395.0896696922,877741.7582000000,,,,,,,
851742.2821206445,938473.6052000000,,,,,,,
890888.2075048906,705917.5302000000,,,,,,,
634132.3345860742,680312.2749000000,,,,,,,
668921.8786448705,671219.7966999999,,,,,,,
744872.2960092243,671877.6773000000,,,,,,,
764634.1774475811,789443.1576000000,,,,,,,
831282.8811162985,868658.8970999999,,,,,,,
831984.6298864452,869921.9955000000,,,,,,,
813888.6721784993,664294.0823000000,,,,,,,
589718.6865135211,682770.4848000000,,,,,,,
669931.7390355921,682166.8486000000,,,,,,,
748250.6374422654,699210.5799000000,,,,,,,
780065.3234018971,771353.8517000000,,,,,,,
802213.9555340732,860259.9469000000,,,,,,,
816584.2175615464,866258.3596000000,,,,,,,
808258.7642116228,644647.1311999999,,,,,,,
569620.4908877586,633682.1485000000,,,,,,,
624821.4533668832,677452.6224000000,,,,,,,
752173.1181228063,676729.5541000000,,,,,,,
767759.0646468415,772861.5870000001,,,,,,,
812598.8077425539,864971.0360000000,,,,,,,
831236.5855603354,864304.7837000000,,,,,,,
815471.1254827122,663831.0539000001,,,,,,,
598481.6278434305,714174.9284000000,,,,,,,
711913.3788600601,693261.9653000000,,,,,,,
769787.1683182884,654419.4324000000,,,,,,,
748673.0159258775,754561.5082000000,,,,,,,
805792.8350889001,863028.2694000000,,,,,,,
842002.5761236922,842606.4038000000,,,,,,,
803828.4758998110,666738.5374000000,,,,,,,
604368.8031267321,652546.2083000001,,,,,,,
653195.3856599812,655622.4182000000,,,,,,,
735465.4307910242,672276.1406000000,,,,,,,
769051.9882040070,730035.2645000000,,,,,,,
776033.1485519279,867433.2589000000,,,,,,,
836771.7327618493,888413.1851000000,,,,,,,
837726.9965727814,648371.9139000000,,,,,,,
573212.3420848448,658368.4525000000,,,,,,,
646124.3219613726,644095.1752000001,,,,,,,
714499.9935281265,661687.3741000000,,,,,,,
748027.0268388749,785853.5106000000,,,,,,,
820451.9557384711,833429.3794000000,,,,,,,
789355.0633442078,798260.3605000000,,,,,,,
739433.1545217567,654930.0183999999,,,,,,,
582416.8751521825,633498.6198000000,,,,,,,
623215.1839578103,649270.7973000000,,,,,,,
716636.0642374051,635634.4293000000,,,,,,,
722453.7153752052,725562.9310000000,,,,,,,
764351.6434971385,838938.6072000000,,,,,,,
804687.8471797488,850007.6475000000,,,,,,,
798590.3017493937,636971.0311000000,,,,,,,
566506.4054463147,649093.6626000000,,,,,,,
643420.1844688074,636166.0758000000,,,,,,,
713895.8556396955,663407.7571000000,,,,,,,
759598.1235388648,719252.3554000000,,,,,,,
768206.0454911871,848720.3047000000,,,,,,,
823523.0066601837,812841.4643000000,,,,,,,
773547.6316666628,604842.8874000000,,,,,,,
548277.4224641571,670911.4715000000,,,,,,,
679607.0379070124,619917.1241000000,,,,,,,
706602.0907982944,635259.8830000000,,,,,,,
736706.9746085608,751153.6467000000,,,,,,,
805424.9732243418,857180.7228000000,,,,,,,
831628.6564806704,809636.7605000000,,,,,,,
764851.6143333665,651295.0986000000,,,,,,,
588226.1351106530,623470.3631000000,,,,,,,
623748.3804879598,655417.5779000000,,,,,,,
732578.0258021684,630051.1666000000,,,,,,,
723778.8491860371,768397.1949999999,,,,,,,
809080.4376925996,805478.4107000000,,,,,,,
769826.9787642370,834097.6345000000,,,,,,,
780108.9705767831,614463.1024000000,,,,,,,
544015.2436093829,636097.0747000000,,,,,,,
626337.9482541768,655144.9274000000,,,,,,,
724838.8433875587,652033.0318000000,,,,,,,
735567.0783601163,724134.7435000000,,,,,,,
758076.4447464307,868223.8969000001,,,,,,,
827676.4786186415,848376.9135000000,,,,,,,
789892.7081406241,637487.1851000000,,,,,,,
559244.2112990546,607236.4207000000,,,,,,,
597528.5457927259,645333.2196000000,,,,,,,
720411.6459559308,665795.4237000000,,,,,,,
758765.3088943366,761980.3774999999,,,,,,,
802353.8424138817,821958.5394000000,,,,,,,
788207.8636386399,842908.0928000000,,,,,,,
796051.3340885997,669433.1440000000,,,,,,,
605842.3264376044,646482.3097000000,,,,,,,
644245.6632066281,608726.6405000000,,,,,,,
689831.3895037505,657499.4722000000,,,,,,,
760758.9687532410,754646.1590000000,,,,,,,
808320.6777033795,844824.5705000000,,,,,,,
823917.8724728315,841130.6324999999,,,,,,,
803031.0385426957,661826.5510000000,,,,,,,
604275.9906564138,632552.5597000000,,,,,,,
636786.4352088638,666277.8523000000,,,,,,,
749649.6092663242,674067.7421000000,,,,,,,
772881.1679463218,744459.1163000000,,,,,,,
789741.5150192013,854155.8449000000,,,,,,,
823327.1618664245,827995.8990000000,,,,,,,
780270.1637072766,629970.4945000000,,,,,,,
562978.8032706968,682733.0908000000,,,,,,,
677719.8975153021,607197.8797000000,,,,,,,
679957.7431057947,665032.1262000001,,,,,,,
754329.4604580366,735146.2055000000,,,,,,,
777248.9949936122,863584.6165000000,,,,,,,
825799.2708444955,874026.3891000000,,,,,,,
818026.2863553619,646926.0453999999,,,,,,,
569823.5860446735,627019.9949000000,,,,,,,
616208.5210732252,640467.9746000000,,,,,,,
715426.5646858360,631495.2423000000,,,,,,,
726383.7934985710,764806.7278000000,,,,,,,
810277.3397534934,863571.6909000000,,,,,,,
832629.8085166320,866373.8986000000,,,,,,,
816248.6863533880,665618.7916000000,,,,,,,
598134.4450891352,651111.3364000000,,,,,,,
649045.3755597692,636065.8932000000,,,,,,,
718593.6843764005,658314.6279000000,,,,,,,
761760.9656363510,772282.4449999999,,,,,,,
826461.1156878397,891267.5625000000,,,,,,,
866392.0092636298,896580.8463000000,,,,,,,
851129.9264929642,693188.9462000000,,,,,,,
626855.8805995552,671127.4126000000,,,,,,,
683585.1827938943,684161.1354000000,,,,,,,
778933.7734026877,688992.5371000000,,,,,,,
801258.2632286312,795187.1679999999,,,,,,,
855226.9421209575,884743.9605000000,,,,,,,
866867.1219455668,910360.9068000000,,,,,,,
872351.9659053426,675337.9116000000,,,,,,,
616592.9660601310,683524.1278000000,,,,,,,
686879.8537313115,683582.0155000000,,,,,,,
768658.5491746577,698060.6920000000,,,,,,,
797911.0314556510,852207.1724000000,,,,,,,
897938.9886343591,935981.2797000000,,,,,,,
898967.6630698842,910452.9028000000,,,,,,,
852066.1555842354,687985.0459000000,,,,,,,
614500.3197395622,716362.2469000000,,,,,,,
709072.5652983267,703070.2097000000,,,,,,,
776822.0468297200,686109.7872000000,,,,,,,
777241.3608781482,811251.8266000000,,,,,,,
855592.8789767131,938185.6877000000,,,,,,,
905834.0810486560,985383.5272000000,,,,,,,
929882.5008508415,691868.9079000000,,,,,,,
615798.4047887693,716018.6152999999,,,,,,,
708166.3518358781,707064.5428000001,,,,,,,
788585.9313817365,732583.8283000001,,,,,,,
831250.5869180394,812533.0267000000,,,,,,,
862958.8617552192,958284.2757000000,,,,,,,
932114.2718694386,966746.0115000000,,,,,,,
921398.0892189706,728197.2659000000,,,,,,,
661606.0905123021,725211.4063000000,,,,,,,
725626.2573250853,737087.1735000000,,,,,,,
822361.4091586240,718446.4471000000,,,,,,,
833632.9904842867,833709.0120000000,,,,,,,
899152.4364117098,944679.8968000000,,,,,,,
933215.4470859531,937968.2483000000,,,,,,,
905314.5504331188,740994.2287000000,,,,,,,
687434.5356180901,742793.5371000000,,,,,,,
751244.9494524902,740658.8878000000,,,,,,,
828110.7515149019,730479.0416000000,,,,,,,
834314.4355814541,799258.1330000000,,,,,,,
854417.8880396847,1014939.6240000000,,,,,,,
991779.6219407414,939037.9750000000,,,,,,,
891775.5387663250,769146.5719000000,,,,,,,
696867.0637748113,725937.6056000000,,,,,,,
721753.3360451111,750945.0098999999,,,,,,,
827339.4530007065,751334.9037000000,,,,,,,
846717.7241688108,881197.3878000000,,,,,,,
923919.1771574161,962075.4183000000,,,,,,,
927241.1209763649,980506.2206999999,,,,,,,
926753.0434991926,766207.3462000000,,,,,,,
695063.3580047812,792823.3408000000,,,,,,,
784900.6637122296,709991.5398000000,,,,,,,
786706.6125760314,763957.4783000000,,,,,,,
863023.8249017413,896750.1028000000,,,,,,,
949656.6093491525,983519.2151000000,,,,,,,
954981.7911657525,1018228.4390000000,,,,,,,
970368.2058243287,865081.9816000001,,,,,,,
796068.3607807180,1076905.0649999999,,,,,,,
1057164.5739624426,1419231.6170000001,,,,,,,
1445338.3527732473,1881860.2549999999,,,,,,,
1859053.6551608113,2743738.2429999998,,,,,,,
2570727.1923289862,2944439.9139999999,,,,,,,
2581946.2679780619,2521502.4730000002,,,,,,,
2101359.6304803006,1660788.8859999999,,,,,,,
1275408.5000036962,1251909.3100000001,,,,,,,
1041942.5158497804,1050946.7370000000,,,,,,,
1024574.2679338343,925529.8636000000,,,,,,,
975019.8376512433,1051011.1850000001,,,,,,,
1077983.3321646242,1306176.2849999999,,,,,,,
1258509.2407472939,1227556.0349999999,,,,,,,
1146996.5337248887,924460.5826000000,,,,,,,
820239.2014597685,940998.6822000000,,,,,,,
914123.7233027876,839269.2969000000,,,,,,,
903631.8604439804,816755.9721000000,,,,,,,
906072.7938460381,969856.5601999999,,,,,,,
1018035.6975196464,1103365.8450000000,,,,,,,
1070884.2923430712,1135495.4050000000,,,,,,,
1075709.9062930816,880274.6142000000,,,,,,,
797711.3087642033,833325.2210000000,,,,,,,
818328.4275009166,823574.6462000000,,,,,,,
899876.1910363357,884335.6674000000,,,,,,,
982123.6250696618,978665.0831000000,,,,,,,
1024139.5599606134,1108167.2530000000,,,,,,,
1073131.6622833246,1092188.1320000000,,,,,,,
1039341.1586941364,890350.2290000001,,,,,,,
819095.0003228347,859718.6791000000,,,,,,,
856337.7672916219,821880.1270000000,,,,,,,
905636.7883963560,840910.0976000000,,,,,,,
949389.5364572335,1012116.4410000000,,,,,,,
1071708.3110308815,1138461.6429999999,,,,,,,
1114163.2123006538,1151640.6810000001,,,,,,,
1100997.3572090410,855643.1051000000,,,,,,,
786660.6038704430,867459.7045000000,,,,,,,
868966.9147293746,840391.4224000000,,,,,,,
935516.4435736667,845109.4348000000,,,,,,,
958618.6250271781,1009838.2120000001,,,,,,,
1072773.1320631511,1120305.3990000000,,,,,,,
1099524.9274639930,1080554.8100000001,,,,,,,
1035215.9102823550,902259.4589000000,,,,,,,
838117.0527236692,884477.1929000000,,,,,,,
884262.7147208009,838144.2680000000,,,,,,,
918655.7616030868,836002.8131000000,,,,,,,
938329.1309274406,1034677.8260000000,,,,,,,
1086670.0935343169,1166484.7600000000,,,,,,,
1131163.0506284006,1215729.4890000001,,,,,,,
1147585.5785626080,863115.2756000001,,,,,,,
773544.9760152370,851720.4937000000,,,,,,,
834500.7366785763,879265.2662000000,,,,,,,
956406.6545791392,900316.7100000000,,,,,,,
992925.9747522178,930139.2089000000,,,,,,,
972206.2845645248,1149541.8319999999,,,,,,,
1116191.5732309557,1060996.4330000000,,,,,,,
1009698.2599036898,953034.8686000000,,,,,,,
877699.8423539827,920177.9109000000,,,,,,,
910625.8637964739,825213.0794000000,,,,,,,
896717.9056380243,837136.7043000000,,,,,,,
939122.3723091023,1030849.4190000000,,,,,,,
1089212.5124044898,1135861.6210000000,,,,,,,
1110331.9080851970,1148978.9020000000,,,,,,,
1097729.8345191318,910046.9340000000,,,,,,,
841052.8075568622,928019.6421000001,,,,,,,
925136.0313093762,847280.4746000000,,,,,,,
932063.2519711489,896573.1073000000,,,,,,,
1002289.8498687942,1062650.3780000000,,,,,,,
1118557.1134785002,1127479.0430000001,,,,,,,
1097304.2808147231,1142007.5889999999,,,,,,,
1089161.9166616742,858809.8296000001,,,,,,,
790417.0214329569,847496.8169000000,,,,,,,
847325.0682134677,829914.0755000000,,,,,,,
918194.4834895377,908582.0674000001,,,,,,,
1012411.8811352941,1027153.1820000000,,,,,,,
1073898.1400829719,1088056.3600000001,,,,,,,
1050148.9938867129,1179424.7050000001,,,,,,,
1120624.1724891094,839373.0911000000,,,,,,,
761245.4281555125,901891.5022000000,,,,,,,
888367.5018743484,853664.9495000000,,,,,,,
929655.7881148995,846198.9674000000,,,,,,,
938920.3612825447,1041143.4070000000,,,,,,,
1086333.1426406663,1119018.3859999999,,,,,,,
1081974.2217903978,1088034.6450000000,,,,,,,
1028713.5700256742,906736.3724000000,,,,,,,
833730.0549955558,872600.0134000001,,,,,,,
866841.1310594724,842362.3123000000,,,,,,,
921867.0446976152,860154.4966000000,,,,,,,
964222.2075206181,1030966.6180000000,,,,,,,
1085958.2468028723,1206437.6259999999,,,,,,,
1176356.6552870912,1144940.8970000001,,,,,,,
1087741.3467211453,934266.1672000000,,,,,,,
858608.3755448606,871852.9677000000,,,,,,,
869554.0384220785,876838.4589000000,,,,,,,
962822.9269287399,824581.7572000000,,,,,,,
935981.2014256372,944779.0691000000,,,,,,,
1010587.1172426847,1129734.2870000000,,,,,,,
1113342.9215459009,1279104.8019999999,,,,,,,
1229066.9186938503,1041761.1700000000,,,,,,,
952267.3652945772,1073011.1100000001,,,,,,,
1034450.3773624636,1236095.1110000000,,,,,,,
1271477.8935121773,1325352.9299999999,,,,,,,
1356010.7752948692,1412097.5819999999,,,,,,,
1369681.2335696989,1583193.1680000001,,,,,,,
1453529.8735684729,1385041.1850000001,,,,,,,
1238115.1161063465,982290.6034000000,,,,,,,
833888.5776271586,886513.5997000000,,,,,,,
839596.5487852414,844798.8231000000,,,,,,,
906048.8221374927,901468.5181000000,,,,,,,
989592.9752030803,1005335.1280000000,,,,,,,
1042038.0931148423,1127169.4630000000,,,,,,,
1081314.4110587696,1155904.8650000000,,,,,,,
1088696.3292925544,806076.2919000000,,,,,,,
721433.3058640248,826637.1971000000,,,,,,,
816099.5161374845,825398.0109000000,,,,,,,
908575.0613939235,841546.2197000000,,,,,,,
941374.9115679701,975399.4845000000,,,,,,,
1024853.3311447048,1070666.1220000000,,,,,,,
1041539.5448708613,1100036.5670000000,,,,,,,
1050970.8490961168,853500.5488000000,,,,,,,
786765.3774392928,834296.9873000000,,,,,,,
834884.3797806689,803136.9499000000,,,,,,,
893466.0400491905,842740.5550000001,,,,,,,
955188.2830130812,992582.0108000000,,,,,,,
1054272.1131065646,1184411.7420000001,,,,,,,
1159472.5884533753,1218221.1850000001,,,,,,,
1161857.6598487794,970135.0910000000,,,,,,,
877450.5560628859,972787.8213000000,,,,,,,
944088.5430728339,936681.8627000001,,,,,,,
993650.1585832268,974544.3207000000,,,,,,,
1049634.3769732006,1072693.9050000000,,,,,,,
1097066.2415776777,1187869.5330000001,,,,,,,
1130910.0227079464,1150816.5379999999,,,,,,,
1074432.6869484037,863018.0195000001,,,,,,,
771196.4217487590,908225.0014000000,,,,,,,
887456.7984139539,980375.7422000000,,,,,,,
1040060.7242809488,993551.4600000000,,,,,,,
1058428.3599537569,1050930.5980000000,,,,,,,
1059275.5782937524,1334723.0379999999,,,,,,,
1261705.1968107321,1270605.0379999999,,,,,,,
1168746.1937586388,1021211.7990000000,,,,,,,
891147.8194030969,988055.7223000000,,,,,,,
932784.8773518311,919344.1216000000,,,,,,,
955536.3543351006,868168.9145000000,,,,,,,
933889.3586741224,984398.9568000000,,,,,,,
1012025.4878722803,1112126.9809999999,,,,,,,
1067170.6283314223,1043733.1030000000,,,,,,,
981016.7249831709,881646.8828000000,,,,,,,
803766.6235089955,891572.2071999999,,,,,,,
881125.5927112092,1034154.4380000000,,,,,,,
1096760.6049934605,1119252.3030000001,,,,,,,
1184340.8435336526,1319364.1950000001,,,,,,,
1312529.1153886486,1423795.2080000001,,,,,,,
1325637.4894675142,1315120.5619999999,,,,,,,
1194967.0147772597,920325.3515000000,,,,,,,
798856.3214380402,849475.2585999999,,,,,,,
821819.0699129470,776902.5023000001,,,,,,,
857107.6968617705,770035.1385000000,,,,,,,
869459.4811679565,900046.2504000000,,,,,,,
955680.8406647376,1047589.0450000000,,,,,,,
1022530.7803137322,1053838.6839999999,,,,,,,
1002488.7415691989,825182.6292000000,,,,,,,
749700.3283504740,765563.5233000000,,,,,,,
756132.3070394560,813648.3165000000,,,,,,,
889640.2032230712,822771.5593000000,,,,,,,
915409.8611013363,897457.9247000000,,,,,,,
934956.2248716427,1056137.1780000001,,,,,,,
1015244.6222402342,994513.5400000000,,,,,,,
933553.8962100263,799664.8905000000,,,,,,,
718480.4034214847,815044.7547000000,,,,,,,
800661.9439115617,791380.5077000000,,,,,,,
856429.6274473084,752022.3978000000,,,,,,,
836697.7413093797,846076.5992000001,,,,,,,
887399.8096713175,1074455.5800000001,,,,,,,
1039332.6557824004,950897.7523000001,,,,,,,
892292.1094123274,779450.2273000000,,,,,,,
701312.3755027986,796251.3192000000,,,,,,,
790606.2572851602,756963.5416999999,,,,,,,
831318.8357085962,779714.6249000001,,,,,,,
874594.7655041288,840193.9099000000,,,,,,,
890587.2023923891,1044296.0950000000,,,,,,,
1018024.3608827464,994116.5797999999,,,,,,,
947745.4309389452,736611.6743000000,,,,,,,
670187.0104776399,736512.1556000001,,,,,,,
744483.8124221776,711785.6328000000,,,,,,,
808086.7020960395,749997.4207000000,,,,,,,
865640.0377688904,858481.1703000000,,,,,,,
923881.6767044445,989769.5026000000,,,,,,,
961681.4270715505,975243.1905000000,,,,,,,
925673.1495834406,710905.5882000000,,,,,,,
642436.1602701292,776719.6170000000,,,,,,,
774981.0068921122,721779.4061000000,,,,,,,
801684.1868505165,783675.2337000000,,,,,,,
876366.0925287007,938674.3924000000,,,,,,,
977683.1748517563,969514.9819000000,,,,,,,
922998.3131338995,960267.4643000000,,,,,,,
895687.7508460357,750207.1688000000,,,,,,,
672381.4096498406,743641.6372000000,,,,,,,
729636.8602738421,736794.7972000000,,,,,,,
804325.7243875550,711678.5995000000,,,,,,,
798095.1538736727,831183.9510999999,,,,,,,
869787.3168522762,960511.1673000000,,,,,,,
922203.0596800261,913115.1337000000,,,,,,,
854304.1089924537,725142.9907000000,,,,,,,
648835.1256094340,790020.0871000000,,,,,,,
778423.4117817562,768582.3284999999,,,,,,,
832979.5112140233,724700.0695000000,,,,,,,
805892.2122674800,778435.9819000000,,,,,,,
819530.2152134643,884503.6935000001,,,,,,,
859176.0072987392,966130.6372999999,,,,,,,
925074.3356864459,708645.6848000000,,,,,,,
644683.3949871084,680530.3082000000,,,,,,,
680527.0977438721,693424.9759000000,,,,,,,
783252.2077137666,757424.7850000000,,,,,,,
865280.1608344086,798799.9372000000,,,,,,,
853925.0387192995,867175.7433000000,,,,,,,
847958.6305059947,903302.8694000000,,,,,,,
873379.4433288210,761145.9636000000,,,,,,,
709763.0117938267,748717.3199999999,,,,,,,
748798.8964001513,698747.8828000000,,,,,,,
777207.6039033436,747814.9170000000,,,,,,,
846855.8820530247,838512.1485000000,,,,,,,
887606.5137828700,900370.7197000000,,,,,,,
870034.6610966970,906025.7063000000,,,,,,,
860200.0885156905,763006.3694000000,,,,,,,
697184.8064022667,693354.3652999999,,,,,,,
686161.5817135224,728351.2211000000,,,,,,,
800265.6039810583,742404.2289000000,,,,,,,
832957.5585282596,841140.1660000000,,,,,,,
876608.0727589447,868457.1025000000,,,,,,,
828358.7656002610,938388.1472000000,,,,,,,
883284.4199262231,722223.4894000000,,,,,,,
648280.3850292400,696364.9114000000,,,,,,,
681571.4127162034,711008.8278000000,,,,,,,
780483.5771516094,722644.2940000000,,,,,,,
810759.3261906290,845580.3055000000,,,,,,,
881917.7442347641,882061.6019000000,,,,,,,
842815.0151555404,903419.8925000000,,,,,,,
850329.9724298656,722159.4280000000,,,,,,,
654619.2639232719,728323.9878000000,,,,,,,
721940.4250438212,694137.4730000000,,,,,,,
769639.7784408580,714765.9028000000,,,,,,,
811478.8842189953,806687.9910000000,,,,,,,
857402.4748992920,954344.3422000000,,,,,,,
927754.3937541861,908489.2077000000,,,,,,,
863563.7423006948,737156.2291000000,,,,,,,
673106.5079375318,693671.8361000000,,,,,,,
697027.3218554065,686392.2972000000,,,,,,,
772946.3551028405,724326.0611000000,,,,,,,
831881.0822083933,834472.7847000000,,,,,,,
888227.0130386784,909675.0064000000,,,,,,,
883607.6478092946,867025.5744000000,,,,,,,
825111.3986923203,662323.6263000000,,,,,,,
606479.8868875904,719745.7872000000,,,,,,,
727882.0131456392,703565.9203999999,,,,,,,
787069.4898611079,663391.5696000000,,,,,,,
760755.2991551091,785502.4990000000,,,,,,,
836073.9554760919,907889.8179000000,,,,,,,
881543.6586789005,919369.2483000000,,,,,,,
868990.3848547725,689468.0872000000,,,,,,,
616690.2233094077,700072.9382000000,,,,,,,
690595.3823868495,732694.1880000000,,,,,,,
803746.2049385024,729981.8841000000,,,,,,,
814289.4948599343,783444.4637000000,,,,,,,
817266.9840271515,908274.1438000000,,,,,,,
869628.6448761225,884173.2412000000,,,,,,,
830813.6678149001,732250.6359000000,,,,,,,
658663.2304056843,685224.1929000000,,,,,,,
675636.8116741457,692941.1376000000,,,,,,,
765303.6258288744,723835.0570000000,,,,,,,
817761.3883101570,785148.9686000000,,,,,,,
829519.1619883124,920075.3221000000,,,,,,,
889615.5129897222,968437.8204000000,,,,,,,
920276.9201431387,726651.1159000000,,,,,,,
655322.0815241628,695689.7063000000,,,,,,,
689881.0147404722,687124.1677000000,,,,,,,
770628.6086720569,722638.9734000000,,,,,,,
827200.7911234542,799138.4071000000,,,,,,,
853807.7250564571,922715.3942000000,,,,,,,
899997.0221364367,920639.9336000000,,,,,,,
885548.6903997785,680555.8842000000,,,,,,,
625536.2777496073,734035.8980000000,,,,,,,
743221.3833190117,711666.3345000000,,,,,,,
800420.2473802211,726132.7246000000,,,,,,,
827868.9395746393,822507.5967000000,,,,,,,
874271.9368123099,943915.2955000000,,,,,,,
916242.4326383983,946999.2317000000,,,,,,,
897905.4971624257,737773.4270000000,,,,,,,
666080.2876395703,726590.5101000000,,,,,,,
717557.2438896487,715228.7996000000,,,,,,,
788025.4313301641,721107.0017000000,,,,,,,
812146.3018161799,796556.6814999999,,,,,,,
838787.8635292307,938856.6940000000,,,,,,,
904508.7353583623,937303.9607000001,,,,,,,
883124.4360692032,707783.6156000000,,,,,,,
632071.7628395950,690221.5649000000,,,,,,,
681662.9238818593,722719.6835000000,,,,,,,
798893.3937795698,725304.4953000000,,,,,,,
818773.4764925477,806630.0958000000,,,,,,,
849714.3200582367,927711.5262000000,,,,,,,
896995.3472394244,931819.9243000000,,,,,,,
884442.5067137009,720190.2598000000,,,,,,,
653734.1952993724,753965.6783000000,,,,,,,
751984.9590750101,730785.9884000000,,,,,,,
810479.5780571047,751809.6523000000,,,,,,,
849055.8684610311,847778.1677000000,,,,,,,
897534.3197662632,951429.1236000000,,,,,,,
924738.3797539108,980140.1909000000,,,,,,,
935293.7797053497,723837.5592000000,,,,,,,
659768.9970471882,756621.6402000000,,,,,,,
757282.1884683252,710839.2230999999,,,,,,,
803935.2386909991,739629.8221000000,,,,,,,
849982.6922088312,828521.9799000000,,,,,,,
890734.3673375159,961730.0793000000,,,,,,,
943997.2040722652,943999.6832000000,,,,,,,
905625.6808848963,738599.8357000001,,,,,,,
678448.1777209300,697526.3095000000,,,,,,,
702653.8495813332,725393.4578000000,,,,,,,
812916.6781975105,724377.1206000000,,,,,,,
829104.5514167204,834791.5684000000,,,,,,,
885819.0210629627,975524.5465000001,,,,,,,
946712.4889385817,969525.9974000000,,,,,,,
917132.4680948538,745101.8753000000,,,,,,,
670510.8251117744,715338.8760000000,,,,,,,
707259.7387613496,766660.8400000000,,,,,,,
842176.1877603537,745597.2815000000,,,,,,,
837713.7813615198,852019.7870000000,,,,,,,
892295.4378366629,977162.9979000000,,,,,,,
942549.9814683518,976104.5884000000,,,,,,,
921765.7280743149,731359.7341000000,,,,,,,
658848.4354720861,718625.3432999999,,,,,,,
715546.3834721411,727285.7328000000,,,,,,,
811747.5741473584,718391.2609000000,,,,,,,
823031.7687359812,866255.0065000000,,,,,,,
921605.8071321894,972966.5030000000,,,,,,,
950340.3434904247,994608.5071000000,,,,,,,
949896.3390162049,768196.1629000000,,,,,,,
704340.5196612000,764105.0537000000,,,,,,,
765319.8456705052,745006.0345000000,,,,,,,
